Exchange,market-price,Timestamp
Others,0,2009-01-02 23:00:00
Others,0,2009-01-05 23:00:00
Others,0,2009-01-08 23:00:00
Others,0,2009-01-11 23:00:00
Others,0,2009-01-14 23:00:00
Others,0,2009-01-17 23:00:00
Others,0,2009-01-20 23:00:00
Others,0,2009-01-23 23:00:00
Others,0,2009-01-26 23:00:00
Others,0,2009-01-29 23:00:00
Others,0,2009-02-01 23:00:00
Others,0,2009-02-04 23:00:00
Others,0,2009-02-07 23:00:00
Others,0,2009-02-10 23:00:00
Others,0,2009-02-13 23:00:00
Others,0,2009-02-16 23:00:00
Others,0,2009-02-19 23:00:00
Others,0,2009-02-22 23:00:00
Others,0,2009-02-25 23:00:00
Others,0,2009-02-28 23:00:00
Others,0,2009-03-03 23:00:00
Others,0,2009-03-06 23:00:00
Others,0,2009-03-10 0:00:00
Others,0,2009-03-13 0:00:00
Others,0,2009-03-16 0:00:00
Others,0,2009-03-19 0:00:00
Others,0,2009-03-22 0:00:00
Others,0,2009-03-25 0:00:00
Others,0,2009-03-28 0:00:00
Others,0,2009-03-31 0:00:00
Others,0,2009-04-03 0:00:00
Others,0,2009-04-06 0:00:00
Others,0,2009-04-09 0:00:00
Others,0,2009-04-12 0:00:00
Others,0,2009-04-15 0:00:00
Others,0,2009-04-18 0:00:00
Others,0,2009-04-21 0:00:00
Others,0,2009-04-24 0:00:00
Others,0,2009-04-27 0:00:00
Others,0,2009-04-30 0:00:00
Others,0,2009-05-03 0:00:00
Others,0,2009-05-06 0:00:00
Others,0,2009-05-09 0:00:00
Others,0,2009-05-12 0:00:00
Others,0,2009-05-15 0:00:00
Others,0,2009-05-18 0:00:00
Others,0,2009-05-21 0:00:00
Others,0,2009-05-24 0:00:00
Others,0,2009-05-27 0:00:00
Others,0,2009-05-30 0:00:00
Others,0,2009-06-02 0:00:00
Others,0,2009-06-05 0:00:00
Others,0,2009-06-08 0:00:00
Others,0,2009-06-11 0:00:00
Others,0,2009-06-14 0:00:00
Others,0,2009-06-17 0:00:00
Others,0,2009-06-20 0:00:00
Others,0,2009-06-23 0:00:00
Others,0,2009-06-26 0:00:00
Others,0,2009-06-29 0:00:00
Others,0,2009-07-02 0:00:00
Others,0,2009-07-05 0:00:00
Others,0,2009-07-08 0:00:00
Others,0,2009-07-11 0:00:00
Others,0,2009-07-14 0:00:00
Others,0,2009-07-17 0:00:00
Others,0,2009-07-20 0:00:00
Others,0,2009-07-23 0:00:00
Others,0,2009-07-26 0:00:00
Others,0,2009-07-29 0:00:00
Others,0,2009-08-01 0:00:00
Others,0,2009-08-04 0:00:00
Others,0,2009-08-07 0:00:00
Others,0,2009-08-10 0:00:00
Others,0,2009-08-13 0:00:00
Others,0,2009-08-16 0:00:00
Others,0,2009-08-19 0:00:00
Others,0,2009-08-22 0:00:00
Others,0,2009-08-25 0:00:00
Others,0,2009-08-28 0:00:00
Others,0,2009-08-31 0:00:00
Others,0,2009-09-03 0:00:00
Others,0,2009-09-06 0:00:00
Others,0,2009-09-09 0:00:00
Others,0,2009-09-12 0:00:00
Others,0,2009-09-15 0:00:00
Others,0,2009-09-18 0:00:00
Others,0,2009-09-21 0:00:00
Others,0,2009-09-24 0:00:00
Others,0,2009-09-27 0:00:00
Others,0,2009-09-30 0:00:00
Others,0,2009-10-03 0:00:00
Others,0,2009-10-06 0:00:00
Others,0,2009-10-09 0:00:00
Others,0,2009-10-12 0:00:00
Others,0,2009-10-15 0:00:00
Others,0,2009-10-18 0:00:00
Others,0,2009-10-21 0:00:00
Others,0,2009-10-24 0:00:00
Others,0,2009-10-27 0:00:00
Others,0,2009-10-30 0:00:00
Others,0,2009-11-01 23:00:00
Others,0,2009-11-04 23:00:00
Others,0,2009-11-07 23:00:00
Others,0,2009-11-10 23:00:00
Others,0,2009-11-13 23:00:00
Others,0,2009-11-16 23:00:00
Others,0,2009-11-19 23:00:00
Others,0,2009-11-22 23:00:00
Others,0,2009-11-25 23:00:00
Others,0,2009-11-28 23:00:00
Others,0,2009-12-01 23:00:00
Others,0,2009-12-04 23:00:00
Others,0,2009-12-07 23:00:00
Others,0,2009-12-10 23:00:00
Others,0,2009-12-13 23:00:00
Others,0,2009-12-16 23:00:00
Others,0,2009-12-19 23:00:00
Others,0,2009-12-22 23:00:00
Others,0,2009-12-25 23:00:00
Others,0,2009-12-28 23:00:00
Others,0,2009-12-31 23:00:00
Others,0,2010-01-03 23:00:00
Others,0,2010-01-06 23:00:00
Others,0,2010-01-09 23:00:00
Others,0,2010-01-12 23:00:00
Others,0,2010-01-15 23:00:00
Others,0,2010-01-18 23:00:00
Others,0,2010-01-21 23:00:00
Others,0,2010-01-24 23:00:00
Others,0,2010-01-27 23:00:00
Others,0,2010-01-30 23:00:00
Others,0,2010-02-02 23:00:00
Others,0,2010-02-05 23:00:00
Others,0,2010-02-08 23:00:00
Others,0,2010-02-11 23:00:00
Others,0,2010-02-14 23:00:00
Others,0,2010-02-17 23:00:00
Others,0,2010-02-20 23:00:00
Others,0,2010-02-23 23:00:00
Others,0,2010-02-26 23:00:00
Others,0,2010-03-01 23:00:00
Others,0,2010-03-04 23:00:00
Others,0,2010-03-07 23:00:00
Others,0,2010-03-10 23:00:00
Others,0,2010-03-13 23:00:00
Others,0,2010-03-17 0:00:00
Others,0,2010-03-20 0:00:00
Others,0,2010-03-23 0:00:00
Others,0,2010-03-26 0:00:00
Others,0,2010-03-29 0:00:00
Others,0,2010-04-01 0:00:00
Others,0,2010-04-04 0:00:00
Others,0,2010-04-07 0:00:00
Others,0,2010-04-10 0:00:00
Others,0,2010-04-13 0:00:00
Others,0,2010-04-16 0:00:00
Others,0,2010-04-19 0:00:00
Others,0,2010-04-22 0:00:00
Others,0,2010-04-25 0:00:00
Others,0,2010-04-28 0:00:00
Others,0,2010-05-01 0:00:00
Others,0,2010-05-04 0:00:00
Others,0,2010-05-07 0:00:00
Others,0,2010-05-10 0:00:00
Others,0,2010-05-13 0:00:00
Others,0,2010-05-16 0:00:00
Others,0,2010-05-19 0:00:00
Others,0,2010-05-22 0:00:00
Others,0,2010-05-25 0:00:00
Others,0,2010-05-28 0:00:00
Others,0,2010-05-31 0:00:00
Others,0,2010-06-03 0:00:00
Others,0,2010-06-06 0:00:00
Others,0,2010-06-09 0:00:00
Others,0,2010-06-12 0:00:00
Others,0,2010-06-15 0:00:00
Others,0,2010-06-18 0:00:00
Others,0,2010-06-21 0:00:00
Others,0,2010-06-24 0:00:00
Others,0,2010-06-27 0:00:00
Others,0,2010-06-30 0:00:00
Others,0,2010-07-03 0:00:00
Others,0,2010-07-06 0:00:00
Others,0,2010-07-09 0:00:00
Others,0,2010-07-12 0:00:00
Others,0,2010-07-15 0:00:00
Others,0,2010-07-18 0:00:00
Others,0,2010-07-21 0:00:00
Others,0,2010-07-24 0:00:00
Others,0,2010-07-27 0:00:00
Others,0,2010-07-30 0:00:00
Others,0,2010-08-02 0:00:00
Others,0,2010-08-05 0:00:00
Others,0,2010-08-08 0:00:00
Others,0,2010-08-11 0:00:00
Others,0,2010-08-14 0:00:00
Others,0,2010-08-17 0:00:00
Others,0.07,2010-08-20 0:00:00
Others,0.07,2010-08-23 0:00:00
Others,0.07,2010-08-26 0:00:00
Others,0.06,2010-08-29 0:00:00
Others,0.06,2010-09-01 0:00:00
Others,0.06,2010-09-04 0:00:00
Others,0.06,2010-09-07 0:00:00
Others,0.06,2010-09-10 0:00:00
Others,0.06,2010-09-13 0:00:00
Others,0.15,2010-09-16 0:00:00
Others,0.06,2010-09-19 0:00:00
Others,0.06,2010-09-22 0:00:00
Others,0.06,2010-09-25 0:00:00
Others,0.06,2010-09-28 0:00:00
Others,0.06,2010-10-01 0:00:00
Others,0.06,2010-10-04 0:00:00
Others,0.06,2010-10-07 0:00:00
Others,0.12,2010-10-10 0:00:00
Others,0.1,2010-10-13 0:00:00
Others,0.12,2010-10-16 0:00:00
Others,0.1,2010-10-19 0:00:00
Others,0.11,2010-10-22 0:00:00
Others,0.18,2010-10-25 0:00:00
Others,0.19,2010-10-28 0:00:00
Others,0.19,2010-10-31 0:00:00
Others,0.21,2010-11-03 0:00:00
Others,0.25,2010-11-06 0:00:00
Others,0.36,2010-11-08 23:00:00
Others,0.24,2010-11-11 23:00:00
Others,0.3,2010-11-14 23:00:00
Others,0.28,2010-11-17 23:00:00
Others,0.29,2010-11-20 23:00:00
Others,0.29,2010-11-23 23:00:00
Others,0.29,2010-11-26 23:00:00
Others,0.28,2010-11-29 23:00:00
Others,0.25,2010-12-02 23:00:00
Others,0.23,2010-12-05 23:00:00
Others,0.25,2010-12-08 23:00:00
Others,0.23,2010-12-11 23:00:00
Others,0.23,2010-12-14 23:00:00
Others,0.25,2010-12-17 23:00:00
Others,0.27,2010-12-20 23:00:00
Others,0.25,2010-12-23 23:00:00
Others,0.27,2010-12-26 23:00:00
Others,0.3,2010-12-29 23:00:00
Others,0.3,2011-01-01 23:00:00
Others,0.3,2011-01-04 23:00:00
Others,0.32,2011-01-07 23:00:00
Others,0.33,2011-01-10 23:00:00
Others,0.42,2011-01-13 23:00:00
Others,0.4,2011-01-16 23:00:00
Others,0.35,2011-01-19 23:00:00
Others,0.43,2011-01-22 23:00:00
Others,0.43,2011-01-25 23:00:00
Others,0.45,2011-01-28 23:00:00
Others,0.61,2011-01-31 23:00:00
Others,0.78,2011-02-03 23:00:00
Others,0.92,2011-02-06 23:00:00
Others,0.97,2011-02-09 23:00:00
Others,1.09,2011-02-12 23:00:00
Others,1.08,2011-02-15 23:00:00
Others,1.04,2011-02-18 23:00:00
Others,0.88,2011-02-21 23:00:00
Others,0.96,2011-02-24 23:00:00
Others,0.96,2011-02-27 23:00:00
Others,0.95,2011-03-02 23:00:00
Others,0.92,2011-03-05 23:00:00
Others,0.9,2011-03-08 23:00:00
Others,0.93,2011-03-11 23:00:00
Others,0.9,2011-03-15 0:00:00
Others,0.87,2011-03-18 0:00:00
Others,0.79,2011-03-21 0:00:00
Others,0.86,2011-03-24 0:00:00
Others,0.9,2011-03-27 0:00:00
Others,0.8,2011-03-30 0:00:00
Others,0.8,2011-04-02 0:00:00
Others,0.77,2011-04-05 0:00:00
Others,0.78,2011-04-08 0:00:00
Others,0.76,2011-04-11 0:00:00
Others,0.99,2011-04-14 0:00:00
Others,1.09,2011-04-17 0:00:00
Others,1.19,2011-04-20 0:00:00
Others,1.38,2011-04-23 0:00:00
Others,1.71,2011-04-26 0:00:00
Others,2.66,2011-04-29 0:00:00
Others,3.95,2011-05-02 0:00:00
Others,3.56,2011-05-05 0:00:00
Others,3.75,2011-05-08 0:00:00
Others,5.41,2011-05-11 0:00:00
Others,8.56,2011-05-14 0:00:00
Others,8.47,2011-05-17 0:00:00
Others,7.28,2011-05-20 0:00:00
Others,6.81,2011-05-23 0:00:00
Others,7.95,2011-05-26 0:00:00
Others,8.68,2011-05-29 0:00:00
Others,9.47,2011-06-01 0:00:00
Others,15.05,2011-06-04 0:00:00
Others,19.19,2011-06-07 0:00:00
Others,32.34,2011-06-10 0:00:00
Others,24.87,2011-06-13 0:00:00
Others,19.99,2011-06-16 0:00:00
Others,17.6,2011-06-19 0:00:00
Others,15.39,2011-06-22 0:00:00
Others,16.95,2011-06-25 0:00:00
Others,17.89,2011-06-28 0:00:00
Others,17.38,2011-07-01 0:00:00
Others,15.74,2011-07-04 0:00:00
Others,16.44,2011-07-07 0:00:00
Others,15.16,2011-07-10 0:00:00
Others,14.52,2011-07-13 0:00:00
Others,14.25,2011-07-16 0:00:00
Others,13.93,2011-07-19 0:00:00
Others,13.94,2011-07-22 0:00:00
Others,14.16,2011-07-25 0:00:00
Others,14.1,2011-07-28 0:00:00
Others,14.06,2011-07-31 0:00:00
Others,13.37,2011-08-03 0:00:00
Others,11.42,2011-08-06 0:00:00
Others,9.66,2011-08-09 0:00:00
Others,10.35,2011-08-12 0:00:00
Others,11.4,2011-08-15 0:00:00
Others,11.39,2011-08-18 0:00:00
Others,11.75,2011-08-21 0:00:00
Others,11.47,2011-08-24 0:00:00
Others,10.01,2011-08-27 0:00:00
Others,9.4,2011-08-30 0:00:00
Others,8.46,2011-09-02 0:00:00
Others,8.56,2011-09-05 0:00:00
Others,7.53,2011-09-08 0:00:00
Others,6.49,2011-09-11 0:00:00
Others,6.19,2011-09-14 0:00:00
Others,5.18,2011-09-17 0:00:00
Others,5.89,2011-09-20 0:00:00
Others,5.8,2011-09-23 0:00:00
Others,5.49,2011-09-26 0:00:00
Others,4.95,2011-09-29 0:00:00
Others,5.27,2011-10-02 0:00:00
Others,5.03,2011-10-05 0:00:00
Others,4.79,2011-10-08 0:00:00
Others,4.23,2011-10-11 0:00:00
Others,4.37,2011-10-14 0:00:00
Others,3.87,2011-10-17 0:00:00
Others,2.59,2011-10-20 0:00:00
Others,3.31,2011-10-23 0:00:00
Others,3,2011-10-26 0:00:00
Others,3.39,2011-10-29 0:00:00
Others,3.38,2011-11-01 0:00:00
Others,3.28,2011-11-04 0:00:00
Others,3.04,2011-11-06 23:00:00
Others,3.09,2011-11-09 23:00:00
Others,3.11,2011-11-12 23:00:00
Others,2.67,2011-11-15 23:00:00
Others,2.37,2011-11-18 23:00:00
Others,2.3,2011-11-21 23:00:00
Others,2.48,2011-11-24 23:00:00
Others,2.51,2011-11-27 23:00:00
Others,3,2011-11-30 23:00:00
Others,3.1,2011-12-03 23:00:00
Others,3.06,2011-12-06 23:00:00
Others,3.04,2011-12-09 23:00:00
Others,3.33,2011-12-12 23:00:00
Others,3.2,2011-12-15 23:00:00
Others,3.36,2011-12-18 23:00:00
Others,4.08,2011-12-21 23:00:00
Others,4.06,2011-12-24 23:00:00
Others,4.09,2011-12-27 23:00:00
Others,4.47,2011-12-30 23:00:00
Others,5.45,2012-01-02 23:00:00
Others,6.6,2012-01-05 23:00:00
Others,7.2,2012-01-08 23:00:00
Others,7.1,2012-01-11 23:00:00
Others,6.81,2012-01-14 23:00:00
Others,6.97,2012-01-17 23:00:00
Others,6.57,2012-01-20 23:00:00
Others,6.47,2012-01-23 23:00:00
Others,6.08,2012-01-26 23:00:00
Others,5.72,2012-01-29 23:00:00
Others,5.77,2012-02-01 23:00:00
Others,5.99,2012-02-04 23:00:00
Others,5.74,2012-02-07 23:00:00
Others,5.94,2012-02-10 23:00:00
Others,5.69,2012-02-13 23:00:00
Others,4.74,2012-02-16 23:00:00
Others,4.38,2012-02-19 23:00:00
Others,4.63,2012-02-22 23:00:00
Others,5.05,2012-02-25 23:00:00
Others,4.98,2012-02-28 23:00:00
Others,4.94,2012-03-02 23:00:00
Others,5.04,2012-03-05 23:00:00
Others,4.99,2012-03-08 23:00:00
Others,4.98,2012-03-12 0:00:00
Others,5.45,2012-03-15 0:00:00
Others,5.4,2012-03-18 0:00:00
Others,4.95,2012-03-21 0:00:00
Others,4.81,2012-03-24 0:00:00
Others,4.74,2012-03-27 0:00:00
Others,4.85,2012-03-30 0:00:00
Others,4.97,2012-04-02 0:00:00
Others,4.96,2012-04-05 0:00:00
Others,4.94,2012-04-08 0:00:00
Others,4.9,2012-04-11 0:00:00
Others,4.97,2012-04-14 0:00:00
Others,4.99,2012-04-17 0:00:00
Others,5.19,2012-04-20 0:00:00
Others,5.3,2012-04-23 0:00:00
Others,5.16,2012-04-26 0:00:00
Others,5.09,2012-04-29 0:00:00
Others,5.04,2012-05-02 0:00:00
Others,5.15,2012-05-05 0:00:00
Others,5.1,2012-05-08 0:00:00
Others,5.1,2012-05-11 0:00:00
Others,5.01,2012-05-14 0:00:00
Others,5.1,2012-05-17 0:00:00
Others,5.14,2012-05-20 0:00:00
Others,5.13,2012-05-23 0:00:00
Others,5.15,2012-05-26 0:00:00
Others,5.16,2012-05-29 0:00:00
Others,5.21,2012-06-01 0:00:00
Others,5.27,2012-06-04 0:00:00
Others,5.48,2012-06-07 0:00:00
Others,5.68,2012-06-10 0:00:00
Others,5.76,2012-06-13 0:00:00
Others,6.27,2012-06-16 0:00:00
Others,6.48,2012-06-19 0:00:00
Others,6.8,2012-06-22 0:00:00
Others,6.56,2012-06-25 0:00:00
Others,6.58,2012-06-28 0:00:00
Others,6.69,2012-07-01 0:00:00
Others,6.71,2012-07-04 0:00:00
Others,6.74,2012-07-07 0:00:00
Others,6.98,2012-07-10 0:00:00
Others,7.46,2012-07-13 0:00:00
Others,7.8,2012-07-16 0:00:00
Others,9.37,2012-07-19 0:00:00
Others,9.53,2012-07-22 0:00:00
Others,8.91,2012-07-25 0:00:00
Others,8.95,2012-07-28 0:00:00
Others,9.22,2012-07-31 0:00:00
Others,10.12,2012-08-03 0:00:00
Others,11.21,2012-08-06 0:00:00
Others,11.35,2012-08-09 0:00:00
Others,11.64,2012-08-12 0:00:00
Others,12.3,2012-08-15 0:00:00
Others,15.37,2012-08-18 0:00:00
Others,10.45,2012-08-21 0:00:00
Others,10.25,2012-08-24 0:00:00
Others,10.99,2012-08-27 0:00:00
Others,11.14,2012-08-30 0:00:00
Others,10.36,2012-09-02 0:00:00
Others,10.59,2012-09-05 0:00:00
Others,11.27,2012-09-08 0:00:00
Others,11.14,2012-09-11 0:00:00
Others,11.48,2012-09-14 0:00:00
Others,11.98,2012-09-17 0:00:00
Others,12.63,2012-09-20 0:00:00
Others,12.4,2012-09-23 0:00:00
Others,12.24,2012-09-26 0:00:00
Others,12.46,2012-09-29 0:00:00
Others,12.58,2012-10-02 0:00:00
Others,13.07,2012-10-05 0:00:00
Others,12.58,2012-10-08 0:00:00
Others,12.16,2012-10-11 0:00:00
Others,12.1,2012-10-14 0:00:00
Others,11.99,2012-10-17 0:00:00
Others,11.94,2012-10-20 0:00:00
Others,11.86,2012-10-23 0:00:00
Others,11.56,2012-10-26 0:00:00
Others,10.69,2012-10-29 0:00:00
Others,11.17,2012-11-01 0:00:00
Others,10.62,2012-11-04 0:00:00
Others,10.97,2012-11-06 23:00:00
Others,11.04,2012-11-09 23:00:00
Others,11.17,2012-11-12 23:00:00
Others,11.28,2012-11-15 23:00:00
Others,11.82,2012-11-18 23:00:00
Others,11.9,2012-11-21 23:00:00
Others,12.46,2012-11-24 23:00:00
Others,12.5,2012-11-27 23:00:00
Others,12.66,2012-11-30 23:00:00
Others,12.75,2012-12-03 23:00:00
Others,13.69,2012-12-06 23:00:00
Others,13.53,2012-12-09 23:00:00
Others,13.8,2012-12-12 23:00:00
Others,13.75,2012-12-15 23:00:00
Others,13.4,2012-12-18 23:00:00
Others,13.63,2012-12-21 23:00:00
Others,13.45,2012-12-24 23:00:00
Others,13.51,2012-12-27 23:00:00
Others,13.57,2012-12-30 23:00:00
Others,13.42,2013-01-02 23:00:00
Others,13.54,2013-01-05 23:00:00
Others,13.84,2013-01-08 23:00:00
Others,14.31,2013-01-11 23:00:00
Others,14.34,2013-01-14 23:00:00
Others,15.53,2013-01-17 23:00:00
Others,16.15,2013-01-20 23:00:00
Others,17.97,2013-01-23 23:00:00
Others,17.71,2013-01-26 23:00:00
Others,19.78,2013-01-29 23:00:00
Others,21.25,2013-02-01 23:00:00
Others,20.99,2013-02-04 23:00:00
Others,22.15,2013-02-07 23:00:00
Others,23.97,2013-02-10 23:00:00
Others,24.3,2013-02-13 23:00:00
Others,27.39,2013-02-16 23:00:00
Others,29.48,2013-02-19 23:00:00
Others,30.52,2013-02-22 23:00:00
Others,30.4,2013-02-25 23:00:00
Others,33.36,2013-02-28 23:00:00
Others,34.25,2013-03-03 23:00:00
Others,42,2013-03-06 23:00:00
Others,46.93,2013-03-09 23:00:00
Others,44.32,2013-03-13 0:00:00
Others,46.9,2013-03-16 0:00:00
Others,52.12,2013-03-19 0:00:00
Others,70.25,2013-03-22 0:00:00
Others,71.93,2013-03-25 0:00:00
Others,88.8,2013-03-28 0:00:00
Others,92.5,2013-03-31 0:00:00
Others,117.34,2013-04-03 0:00:00
Others,142.1,2013-04-06 0:00:00
Others,186.96,2013-04-09 0:00:00
Others,124.9,2013-04-12 0:00:00
Others,100,2013-04-15 0:00:00
Others,93.9,2013-04-18 0:00:00
Others,127.5,2013-04-21 0:00:00
Others,142.5,2013-04-24 0:00:00
Others,137,2013-04-27 0:00:00
Others,144.54,2013-04-30 0:00:00
Others,103.3,2013-05-03 0:00:00
Others,115.98,2013-05-06 0:00:00
Others,113.35,2013-05-09 0:00:00
Others,115.68,2013-05-12 0:00:00
Others,112,2013-05-15 0:00:00
Others,123.32,2013-05-18 0:00:00
Others,122.02,2013-05-21 0:00:00
Others,126.7,2013-05-24 0:00:00
Others,133.5,2013-05-27 0:00:00
Others,132.3,2013-05-30 0:00:00
Others,129.3,2013-06-02 0:00:00
Others,121.42,2013-06-05 0:00:00
Others,111.5,2013-06-08 0:00:00
Others,106.1,2013-06-11 0:00:00
Others,103.9,2013-06-14 0:00:00
Others,99.9,2013-06-17 0:00:00
Others,107.68,2013-06-20 0:00:00
Others,108.35,2013-06-23 0:00:00
Others,103.89,2013-06-26 0:00:00
Others,94.65,2013-06-29 0:00:00
Others,87,2013-07-02 0:00:00
Others,80.04,2013-07-05 0:00:00
Others,75,2013-07-08 0:00:00
Others,87.9,2013-07-11 0:00:00
Others,98,2013-07-14 0:00:00
Others,97.05,2013-07-17 0:00:00
Others,92,2013-07-20 0:00:00
Others,91.99,2013-07-23 0:00:00
Others,97,2013-07-26 0:00:00
Others,98.7,2013-07-29 0:00:00
Others,106.2,2013-08-01 0:00:00
Others,104.95,2013-08-04 0:00:00
Others,106.56,2013-08-07 0:00:00
Others,102.8,2013-08-10 0:00:00
Others,106.64,2013-08-13 0:00:00
Others,98.08,2013-08-16 0:00:00
Others,99.3,2013-08-19 0:00:00
Others,110.43,2013-08-22 0:00:00
Others,109.04,2013-08-25 0:00:00
Others,117.72,2013-08-28 0:00:00
Others,124.84,2013-08-31 0:00:00
Others,130.09,2013-09-03 0:00:00
Others,122.63,2013-09-06 0:00:00
Others,118.18,2013-09-09 0:00:00
Others,126.54,2013-09-12 0:00:00
Others,124.05,2013-09-15 0:00:00
Others,139.15,2013-09-18 0:00:00
Others,123.04,2013-09-21 0:00:00
Others,122.65,2013-09-24 0:00:00
Others,124.65,2013-09-27 0:00:00
Others,127.01,2013-09-30 0:00:00
Others,103.85,2013-10-03 0:00:00
Others,121.2,2013-10-06 0:00:00
Others,124.12,2013-10-09 0:00:00
Others,127.41,2013-10-12 0:00:00
Others,135.17,2013-10-15 0:00:00
Others,143.94,2013-10-18 0:00:00
Others,186.12,2013-10-21 0:00:00
Others,203.7,2013-10-24 0:00:00
Others,179.56,2013-10-27 0:00:00
Others,216,2013-10-30 0:00:00
Others,203,2013-11-02 0:00:00
Others,229.95,2013-11-04 23:00:00
Others,291.02,2013-11-07 23:00:00
Others,328,2013-11-10 23:00:00
Others,393,2013-11-13 23:00:00
Others,437.24,2013-11-16 23:00:00
Others,547,2013-11-19 23:00:00
Others,795,2013-11-22 23:00:00
Others,814.56,2013-11-25 23:00:00
Others,1014.1,2013-11-28 23:00:00
Others,955.01,2013-12-01 23:00:00
Others,1136.9,2013-12-04 23:00:00
Others,705.91,2013-12-07 23:00:00
Others,978.76,2013-12-10 23:00:00
Others,885,2013-12-13 23:00:00
Others,690,2013-12-16 23:00:00
Others,685.3,2013-12-19 23:00:00
Others,614.11,2013-12-22 23:00:00
Others,679.02,2013-12-25 23:00:00
Others,715,2013-12-28 23:00:00
Others,732,2013-12-31 23:00:00
Others,807.39,2014-01-03 23:00:00
Others,915.69,2014-01-06 23:00:00
Others,826.28,2014-01-09 23:00:00
Others,844.04,2014-01-12 23:00:00
Others,841.83,2014-01-15 23:00:00
Others,811.2,2014-01-18 23:00:00
Others,824.78,2014-01-21 23:00:00
Others,780.02,2014-01-24 23:00:00
Others,747.57,2014-01-27 23:00:00
Others,800,2014-01-30 23:00:00
Others,814.34,2014-02-02 23:00:00
Others,781,2014-02-05 23:00:00
Others,680.8,2014-02-08 23:00:00
Others,675.1,2014-02-11 23:00:00
Others,670.29,2014-02-14 23:00:00
Others,629.96,2014-02-17 23:00:00
Others,563,2014-02-20 23:00:00
Others,611.05,2014-02-23 23:00:00
Others,585.21,2014-02-26 23:00:00
Others,567.48,2014-03-01 23:00:00
Others,673.28,2014-03-04 23:00:00
Others,631.99,2014-03-07 23:00:00
Others,629.33,2014-03-11 0:00:00
Others,641.01,2014-03-14 0:00:00
Others,634.99,2014-03-17 0:00:00
Others,611.2,2014-03-20 0:00:00
Others,563.01,2014-03-23 0:00:00
Others,585.79,2014-03-26 0:00:00
Others,499.6,2014-03-29 0:00:00
Others,457.49,2014-04-01 0:00:00
Others,448.72,2014-04-04 0:00:00
Others,458,2014-04-07 0:00:00
Others,441.93,2014-04-10 0:00:00
Others,423.37,2014-04-13 0:00:00
Others,523,2014-04-16 0:00:00
Others,482.11,2014-04-19 0:00:00
Others,498.38,2014-04-22 0:00:00
Others,502.15,2014-04-25 0:00:00
Others,438.8,2014-04-28 0:00:00
Others,452.03,2014-05-01 0:00:00
Others,440,2014-05-04 0:00:00
Others,428.01,2014-05-07 0:00:00
Others,449,2014-05-10 0:00:00
Others,442.45,2014-05-13 0:00:00
Others,446.53,2014-05-16 0:00:00
Others,446.89,2014-05-19 0:00:00
Others,493.97,2014-05-22 0:00:00
Others,527.91,2014-05-25 0:00:00
Others,572.7,2014-05-28 0:00:00
Others,621.3,2014-05-31 0:00:00
Others,662,2014-06-03 0:00:00
Others,661.48,2014-06-06 0:00:00
Others,657.11,2014-06-09 0:00:00
Others,624.97,2014-06-12 0:00:00
Others,572.28,2014-06-15 0:00:00
Others,608,2014-06-18 0:00:00
Others,593.48,2014-06-21 0:00:00
Others,588.25,2014-06-24 0:00:00
Others,577.34,2014-06-27 0:00:00
Others,599.99,2014-06-30 0:00:00
Others,650.49,2014-07-03 0:00:00
Others,631,2014-07-06 0:00:00
Others,624.97,2014-07-09 0:00:00
Others,634,2014-07-12 0:00:00
Others,621.21,2014-07-15 0:00:00
Others,625.8,2014-07-18 0:00:00
Others,627,2014-07-21 0:00:00
Others,620.43,2014-07-24 0:00:00
Others,595.9,2014-07-27 0:00:00
Others,585.5,2014-07-30 0:00:00
Others,595.76,2014-08-02 0:00:00
Others,588.5,2014-08-05 0:00:00
Others,585.02,2014-08-08 0:00:00
Others,590.74,2014-08-11 0:00:00
Others,549.98,2014-08-14 0:00:00
Others,523.88,2014-08-17 0:00:00
Others,490,2014-08-20 0:00:00
Others,515.69,2014-08-23 0:00:00
Others,501.55,2014-08-26 0:00:00
Others,506.61,2014-08-29 0:00:00
Others,478.87,2014-09-01 0:00:00
Others,474.5,2014-09-04 0:00:00
Others,479.59,2014-09-07 0:00:00
Others,473.35,2014-09-10 0:00:00
Others,474.62,2014-09-13 0:00:00
Others,470.83,2014-09-16 0:00:00
Others,425.56,2014-09-19 0:00:00
Others,401.15,2014-09-22 0:00:00
Others,423.68,2014-09-25 0:00:00
Others,400.39,2014-09-28 0:00:00
Others,390.18,2014-10-01 0:00:00
Others,358.9,2014-10-04 0:00:00
Others,327.61,2014-10-07 0:00:00
Others,363.61,2014-10-10 0:00:00
Others,380.8,2014-10-13 0:00:00
Others,394.84,2014-10-16 0:00:00
Others,391,2014-10-19 0:00:00
Others,385.89,2014-10-22 0:00:00
Others,358.49,2014-10-25 0:00:00
Others,350.9,2014-10-28 0:00:00
Others,345.3,2014-10-31 0:00:00
Others,324.36,2014-11-02 23:00:00
Others,338.63,2014-11-05 23:00:00
Others,346.94,2014-11-08 23:00:00
Others,369.41,2014-11-11 23:00:00
Others,399.11,2014-11-14 23:00:00
Others,388.87,2014-11-17 23:00:00
Others,356.47,2014-11-20 23:00:00
Others,367.12,2014-11-23 23:00:00
Others,366.86,2014-11-26 23:00:00
Others,375.59,2014-11-29 23:00:00
Others,379.62,2014-12-02 23:00:00
Others,376,2014-12-05 23:00:00
